2020-07-03 21:17:44.715670 | DoorRouter 3.07
2020-07-03 21:17:44.721232 | JetPack 4.78
2020-07-03 21:17:49.727595 | McWilliams 0.26
2020-07-03 21:17:49.728467 | EnGenius2 0.36
2020-07-03 21:17:49.731308 | EnGenius1 2.19
2020-07-03 21:17:49.736039 | DoorRouter 3.84
2020-07-03 21:17:49.743626 | JetPack 6.82
2020-07-03 21:17:54.749922 | McWilliams 0.19
2020-07-03 21:17:54.750767 | EnGenius2 0.31
2020-07-03 21:17:54.758062 | EnGenius1 6.64
2020-07-03 21:17:54.761067 | DoorRouter 2.25
2020-07-03 21:17:54.765361 | JetPack 3.51
2020-07-03 21:17:59.771723 | McWilliams 0.24
2020-07-03 21:17:59.772543 | EnGenius2 0.31
2020-07-03 21:17:59.775853 | EnGenius1 2.65
2020-07-03 21:17:59.778853 | DoorRouter 2.24
2020-07-03 21:17:59.788429 | JetPack 8.79
2020-07-03 21:18:04.794697 | McWilliams 0.19
2020-07-03 21:18:04.795559 | EnGenius2 0.35
2020-07-03 21:18:04.799653 | EnGenius1 3.42
2020-07-03 21:18:04.802853 | DoorRouter 2.41
2020-07-03 21:18:04.813372 | JetPack 9.75
2020-07-03 21:18:09.819492 | McWilliams 0.17
2020-07-03 21:18:09.820315 | EnGenius2 0.34
2020-07-03 21:18:09.824949 | EnGenius1 4.01
2020-07-03 21:18:09.828102 | DoorRouter 2.35
2020-07-03 21:18:09.832317 | JetPack 3.46
2020-07-03 21:18:14.838791 | McWilliams 0.3
2020-07-03 21:18:14.839709 | EnGenius2 0.45
2020-07-03 21:18:14.842799 | EnGenius1 2.5
2020-07-03 21:18:14.848110 | DoorRouter 4.53
2020-07-03 21:18:14.853418 | JetPack 4.54
2020-07-03 21:18:19.859708 | McWilliams 0.18
2020-07-03 21:18:19.860540 | EnGenius2 0.33
2020-07-03 21:18:19.865388 | EnGenius1 4.22
2020-07-03 21:18:19.868134 | DoorRouter 2.0
2020-07-03 21:18:19.874654 | JetPack 5.84
2020-07-03 21:18:24.880594 | McWilliams 0.2
2020-07-03 21:18:24.881458 | EnGenius2 0.36
2020-07-03 21:18:24.884034 | EnGenius1 1.95
2020-07-03 21:18:24.887177 | DoorRouter 2.34
2020-07-03 21:18:24.892987 | JetPack 5.03
2020-07-03 21:18:29.899247 | McWilliams 0.18
2020-07-03 21:18:29.900160 | EnGenius2 0.34
2020-07-03 21:18:29.903849 | EnGenius1 3.05
2020-07-03 21:18:29.907029 | DoorRouter 2.34
2020-07-03 21:18:29.911925 | JetPack 4.03
2020-07-03 21:18:34.918502 | McWilliams 0.34
2020-07-03 21:18:34.919562 | EnGenius2 0.41
2020-07-03 21:18:34.951518 | EnGenius1 31.26
2020-07-03 21:18:34.957008 | DoorRouter 4.74
2020-07-03 21:18:34.962801 | JetPack 5.01
2020-07-03 21:18:39.969258 | McWilliams 0.33
2020-07-03 21:18:39.970118 | EnGenius2 0.37
2020-07-03 21:18:39.973018 | EnGenius1 2.26
2020-07-03 21:18:39.976039 | DoorRouter 2.24
2020-07-03 21:18:39.981338 | JetPack 4.53
2020-07-03 21:18:44.987704 | McWilliams 0.28
2020-07-03 21:18:44.988842 | EnGenius2 0.54
2020-07-03 21:18:44.993208 | EnGenius1 3.61
2020-07-03 21:18:44.998677 | DoorRouter 4.66
2020-07-03 21:18:45.007531 | JetPack 7.97
2020-07-03 21:18:50.013953 | McWilliams 0.31
2020-07-03 21:18:50.014912 | EnGenius2 0.43
2020-07-03 21:18:50.026578 | EnGenius1 10.98
2020-07-03 21:18:50.030991 | DoorRouter 3.56
2020-07-03 21:18:50.038895 | JetPack 7.02
2020-07-03 21:18:55.045429 | McWilliams 0.33
2020-07-03 21:18:55.046402 | EnGenius2 0.36
2020-07-03 21:18:55.051838 | EnGenius1 4.77
2020-07-03 21:18:55.055006 | DoorRouter 2.35
2020-07-03 21:18:55.064088 | JetPack 8.24
2020-07-03 21:19:00.070638 | McWilliams 0.34
2020-07-03 21:19:00.071615 | EnGenius2 0.43
2020-07-03 21:19:00.076046 | EnGenius1 3.77
2020-07-03 21:19:00.079991 | DoorRouter 3.16
2020-07-03 21:19:00.083597 | JetPack 2.84
2020-07-03 21:19:05.088594 | McWilliams 0.09
2020-07-03 21:19:05.089633 | EnGenius2 0.49
2020-07-03 21:19:05.408792 | EnGenius1 318.55
2020-07-03 21:19:05.649202 | DoorRouter 239.66
2020-07-03 21:19:05.776450 | JetPack 126.35
2020-07-03 21:19:10.782780 | McWilliams 0.18
2020-07-03 21:19:10.783635 | EnGenius2 0.33
2020-07-03 21:19:10.787937 | EnGenius1 3.65
2020-07-03 21:19:10.792347 | DoorRouter 3.66
2020-07-03 21:19:10.795866 | JetPack 2.82
